manifest_row_id,schema_version,completeness,record_granularity,source_id,source_scope_id,source_family_id,source_directory,source_title,task,origin_kind,scientific_role,raw_sample_key,material_formula_key,specimen_key,run_key,curve_key,scalar_key,leakage_group_key,leakage_key_status,quality_status,weight_ceiling,current_weight_materialized,model_ready,specimen_count,run_count,curve_count,scalar_count,point_count,numeric_value_count,unit_status,license_status,dedup_status,source_locator,audit_basis,decision_basis,notes
manifest_8857358fd436bba17a0e,v0.2,record_resolved,run,source_zenodo_17883052,scope_zenodo_17883052_dataset,family_tpu_deblocking_dft_ml,Zenodo_TPU回收封端剂DFT与机器学习,TPU回收封端剂键能描述符DFT与机器学习支持数据,G4MP2_composite_thermochemistry,混合,迁移,calculations/g4mp2/hydroxymethylpentanone_cap_anion.out,hydroxymethylpentanone,,calculations/g4mp2/hydroxymethylpentanone_cap_anion.out,,,family_tpu_deblocking_dft_ml|hydroxymethylpentanone,explicit_record_group,隔离,0.0,False,False,0,1,0,0,0,1,已解析,manual_review,24体系与158输出已分层,calculations/g4mp2/hydroxymethylpentanone_cap_anion.out,01_原始数据/外部数据/新增开放数据/Zenodo_TPU回收封端剂DFT与机器学习/Gaussian解析清单.tsv,computed_gold_verified,同一化合物的多计算层级/构象共享泄漏组，输出文件不是独立化学样本。
manifest_42e7c13f4aed9593519e,v0.2,record_resolved,run,source_zenodo_17883052,scope_zenodo_17883052_dataset,family_tpu_deblocking_dft_ml,Zenodo_TPU回收封端剂DFT与机器学习,TPU回收封端剂键能描述符DFT与机器学习支持数据,G4MP2_composite_thermochemistry,混合,迁移,calculations/g4mp2/decylamine_cap_anion.out,decylamine,,calculations/g4mp2/decylamine_cap_anion.out,,,family_tpu_deblocking_dft_ml|decylamine,explicit_record_group,隔离,0.0,False,False,0,1,0,0,0,1,已解析,manual_review,24体系与158输出已分层,calculations/g4mp2/decylamine_cap_anion.out,01_原始数据/外部数据/新增开放数据/Zenodo_TPU回收封端剂DFT与机器学习/Gaussian解析清单.tsv,computed_gold_verified,同一化合物的多计算层级/构象共享泄漏组，输出文件不是独立化学样本。
manifest_32c47eb67dc75c1c759d,v0.2,record_resolved,run,source_zenodo_17883052,scope_zenodo_17883052_dataset,family_tpu_deblocking_dft_ml,Zenodo_TPU回收封端剂DFT与机器学习,TPU回收封端剂键能描述符DFT与机器学习支持数据,G4MP2_composite_thermochemistry,混合,迁移,calculations/g4mp2/pyrazole_cap_anion.out,pyrazole,,calculations/g4mp2/pyrazole_cap_anion.out,,,family_tpu_deblocking_dft_ml|pyrazole,explicit_record_group,隔离,0.0,False,False,0,1,0,0,0,1,已解析,manual_review,24体系与158输出已分层,calculations/g4mp2/pyrazole_cap_anion.out,01_原始数据/外部数据/新增开放数据/Zenodo_TPU回收封端剂DFT与机器学习/Gaussian解析清单.tsv,computed_gold_verified,同一化合物的多计算层级/构象共享泄漏组，输出文件不是独立化学样本。
manifest_23c2cc32c9c47151526d,v0.2,record_resolved,run,source_zenodo_17883052,scope_zenodo_17883052_dataset,family_tpu_deblocking_dft_ml,Zenodo_TPU回收封端剂DFT与机器学习,TPU回收封端剂键能描述符DFT与机器学习支持数据,G4MP2_composite_thermochemistry,混合,迁移,calculations/g4mp2/cyclohexanoneoxime_cap_anion.out,cyclohexanoneoxime,,calculations/g4mp2/cyclohexanoneoxime_cap_anion.out,,,family_tpu_deblocking_dft_ml|cyclohexanoneoxime,explicit_record_group,隔离,0.0,False,False,0,1,0,0,0,1,已解析,manual_review,24体系与158输出已分层,calculations/g4mp2/cyclohexanoneoxime_cap_anion.out,01_原始数据/外部数据/新增开放数据/Zenodo_TPU回收封端剂DFT与机器学习/Gaussian解析清单.tsv,computed_gold_verified,同一化合物的多计算层级/构象共享泄漏组，输出文件不是独立化学样本。
manifest_67ec10b42fc5861dca57,v0.2,record_resolved,run,source_zenodo_17883052,scope_zenodo_17883052_dataset,family_tpu_deblocking_dft_ml,Zenodo_TPU回收封端剂DFT与机器学习,TPU回收封端剂键能描述符DFT与机器学习支持数据,G4MP2_composite_thermochemistry,混合,迁移,calculations/g4mp2/nmethylaniline_cap_anion.out,nmethylaniline,,calculations/g4mp2/nmethylaniline_cap_anion.out,,,family_tpu_deblocking_dft_ml|nmethylaniline,explicit_record_group,隔离,0.0,False,False,0,1,0,0,0,1,已解析,manual_review,24体系与158输出已分层,calculations/g4mp2/nmethylaniline_cap_anion.out,01_原始数据/外部数据/新增开放数据/Zenodo_TPU回收封端剂DFT与机器学习/Gaussian解析清单.tsv,computed_gold_verified,同一化合物的多计算层级/构象共享泄漏组，输出文件不是独立化学样本。
manifest_e4cb39647e66b8bd4feb,v0.2,record_resolved,run,source_zenodo_17883052,scope_zenodo_17883052_dataset,family_tpu_deblocking_dft_ml,Zenodo_TPU回收封端剂DFT与机器学习,TPU回收封端剂键能描述符DFT与机器学习支持数据,G4MP2_composite_thermochemistry,混合,迁移,calculations/g4mp2/cyclohexanoneoxime.out,cyclohexanoneoxime,,calculations/g4mp2/cyclohexanoneoxime.out,,,family_tpu_deblocking_dft_ml|cyclohexanoneoxime,explicit_record_group,隔离,0.0,False,False,0,1,0,0,0,1,已解析,manual_review,24体系与158输出已分层,calculations/g4mp2/cyclohexanoneoxime.out,01_原始数据/外部数据/新增开放数据/Zenodo_TPU回收封端剂DFT与机器学习/Gaussian解析清单.tsv,computed_gold_verified,同一化合物的多计算层级/构象共享泄漏组，输出文件不是独立化学样本。
manifest_771fa479148cc7a11c1d,v0.2,record_resolved,run,source_zenodo_17883052,scope_zenodo_17883052_dataset,family_tpu_deblocking_dft_ml,Zenodo_TPU回收封端剂DFT与机器学习,TPU回收封端剂键能描述符DFT与机器学习支持数据,G4MP2_composite_thermochemistry,混合,迁移,calculations/g4mp2/hexanol_cap_anion.out,hexanol,,calculations/g4mp2/hexanol_cap_anion.out,,,family_tpu_deblocking_dft_ml|hexanol,explicit_record_group,隔离,0.0,False,False,0,1,0,0,0,1,已解析,manual_review,24体系与158输出已分层,calculations/g4mp2/hexanol_cap_anion.out,01_原始数据/外部数据/新增开放数据/Zenodo_TPU回收封端剂DFT与机器学习/Gaussian解析清单.tsv,computed_gold_verified,同一化合物的多计算层级/构象共享泄漏组，输出文件不是独立化学样本。
manifest_5f686637bdcdd6cffc0f,v0.2,record_resolved,run,source_zenodo_17883052,scope_zenodo_17883052_dataset,family_tpu_deblocking_dft_ml,Zenodo_TPU回收封端剂DFT与机器学习,TPU回收封端剂键能描述符DFT与机器学习支持数据,G4MP2_composite_thermochemistry,混合,迁移,calculations/g4mp2/cyclohexanoneoxime_cap.out,cyclohexanoneoxime,,calculations/g4mp2/cyclohexanoneoxime_cap.out,,,family_tpu_deblocking_dft_ml|cyclohexanoneoxime,explicit_record_group,隔离,0.0,False,False,0,1,0,0,0,1,已解析,manual_review,24体系与158输出已分层,calculations/g4mp2/cyclohexanoneoxime_cap.out,01_原始数据/外部数据/新增开放数据/Zenodo_TPU回收封端剂DFT与机器学习/Gaussian解析清单.tsv,computed_gold_verified,同一化合物的多计算层级/构象共享泄漏组，输出文件不是独立化学样本。
manifest_9d57d5672c3d64d65e9c,v0.2,record_resolved,run,source_zenodo_17883052,scope_zenodo_17883052_dataset,family_tpu_deblocking_dft_ml,Zenodo_TPU回收封端剂DFT与机器学习,TPU回收封端剂键能描述符DFT与机器学习支持数据,G4MP2_composite_thermochemistry,混合,迁移,calculations/g4mp2/phenylEthanol_cap_anion.out,phenylEthanol,,calculations/g4mp2/phenylEthanol_cap_anion.out,,,family_tpu_deblocking_dft_ml|phenylEthanol,explicit_record_group,隔离,0.0,False,False,0,1,0,0,0,1,已解析,manual_review,24体系与158输出已分层,calculations/g4mp2/phenylEthanol_cap_anion.out,01_原始数据/外部数据/新增开放数据/Zenodo_TPU回收封端剂DFT与机器学习/Gaussian解析清单.tsv,computed_gold_verified,同一化合物的多计算层级/构象共享泄漏组，输出文件不是独立化学样本。
manifest_6d52823d3049410e69ca,v0.2,record_resolved,run,source_zenodo_17883052,scope_zenodo_17883052_dataset,family_tpu_deblocking_dft_ml,Zenodo_TPU回收封端剂DFT与机器学习,TPU回收封端剂键能描述符DFT与机器学习支持数据,G4MP2_composite_thermochemistry,混合,迁移,calculations/g4mp2/cyclohexanol_axial_cap.out,cyclohexanol,,calculations/g4mp2/cyclohexanol_axial_cap.out,,,family_tpu_deblocking_dft_ml|cyclohexanol,explicit_record_group,隔离,0.0,False,False,0,1,0,0,0,1,已解析,manual_review,24体系与158输出已分层,calculations/g4mp2/cyclohexanol_axial_cap.out,01_原始数据/外部数据/新增开放数据/Zenodo_TPU回收封端剂DFT与机器学习/Gaussian解析清单.tsv,computed_gold_verified,同一化合物的多计算层级/构象共享泄漏组，输出文件不是独立化学样本。
manifest_62454f0992a769875ea0,v0.2,record_resolved,run,source_zenodo_17883052,scope_zenodo_17883052_dataset,family_tpu_deblocking_dft_ml,Zenodo_TPU回收封端剂DFT与机器学习,TPU回收封端剂键能描述符DFT与机器学习支持数据,G4MP2_composite_thermochemistry,混合,迁移,calculations/g4mp2/pyrazole_cap.out,pyrazole,,calculations/g4mp2/pyrazole_cap.out,,,family_tpu_deblocking_dft_ml|pyrazole,explicit_record_group,隔离,0.0,False,False,0,1,0,0,0,1,已解析,manual_review,24体系与158输出已分层,calculations/g4mp2/pyrazole_cap.out,01_原始数据/外部数据/新增开放数据/Zenodo_TPU回收封端剂DFT与机器学习/Gaussian解析清单.tsv,computed_gold_verified,同一化合物的多计算层级/构象共享泄漏组，输出文件不是独立化学样本。
manifest_6861e9e7670a03e72b72,v0.2,record_resolved,run,source_zenodo_17883052,scope_zenodo_17883052_dataset,family_tpu_deblocking_dft_ml,Zenodo_TPU回收封端剂DFT与机器学习,TPU回收封端剂键能描述符DFT与机器学习支持数据,G4MP2_composite_thermochemistry,混合,迁移,calculations/g4mp2/benzotriazole_cap_anion.out,benzotriazole,,calculations/g4mp2/benzotriazole_cap_anion.out,,,family_tpu_deblocking_dft_ml|benzotriazole,explicit_record_group,隔离,0.0,False,False,0,1,0,0,0,1,已解析,manual_review,24体系与158输出已分层,calculations/g4mp2/benzotriazole_cap_anion.out,01_原始数据/外部数据/新增开放数据/Zenodo_TPU回收封端剂DFT与机器学习/Gaussian解析清单.tsv,computed_gold_verified,同一化合物的多计算层级/构象共享泄漏组，输出文件不是独立化学样本。
manifest_ab96d240c41b3f03618e,v0.2,record_resolved,run,source_zenodo_17883052,scope_zenodo_17883052_dataset,family_tpu_deblocking_dft_ml,Zenodo_TPU回收封端剂DFT与机器学习,TPU回收封端剂键能描述符DFT与机器学习支持数据,G4MP2_composite_thermochemistry,混合,迁移,calculations/g4mp2/cyclohexanol_axial_cap_anion.out,cyclohexanol,,calculations/g4mp2/cyclohexanol_axial_cap_anion.out,,,family_tpu_deblocking_dft_ml|cyclohexanol,explicit_record_group,隔离,0.0,False,False,0,1,0,0,0,1,已解析,manual_review,24体系与158输出已分层,calculations/g4mp2/cyclohexanol_axial_cap_anion.out,01_原始数据/外部数据/新增开放数据/Zenodo_TPU回收封端剂DFT与机器学习/Gaussian解析清单.tsv,computed_gold_verified,同一化合物的多计算层级/构象共享泄漏组，输出文件不是独立化学样本。
manifest_5721fe17c90045defc27,v0.2,record_resolved,run,source_zenodo_17883052,scope_zenodo_17883052_dataset,family_tpu_deblocking_dft_ml,Zenodo_TPU回收封端剂DFT与机器学习,TPU回收封端剂键能描述符DFT与机器学习支持数据,G4MP2_composite_thermochemistry,混合,迁移,calculations/g4mp2/octanoneoxime_cap_anion.out,octanoneoxime,,calculations/g4mp2/octanoneoxime_cap_anion.out,,,family_tpu_deblocking_dft_ml|octanoneoxime,explicit_record_group,隔离,0.0,False,False,0,1,0,0,0,1,已解析,manual_review,24体系与158输出已分层,calculations/g4mp2/octanoneoxime_cap_anion.out,01_原始数据/外部数据/新增开放数据/Zenodo_TPU回收封端剂DFT与机器学习/Gaussian解析清单.tsv,computed_gold_verified,同一化合物的多计算层级/构象共享泄漏组，输出文件不是独立化学样本。
manifest_df1a5eb0e7d273ec9f1c,v0.2,record_resolved,run,source_zenodo_17883052,scope_zenodo_17883052_dataset,family_tpu_deblocking_dft_ml,Zenodo_TPU回收封端剂DFT与机器学习,TPU回收封端剂键能描述符DFT与机器学习支持数据,G4MP2_composite_thermochemistry,混合,迁移,calculations/g4mp2/butanoneoxime_cap.out,butanoneoxime,,calculations/g4mp2/butanoneoxime_cap.out,,,family_tpu_deblocking_dft_ml|butanoneoxime,explicit_record_group,隔离,0.0,False,False,0,1,0,0,0,1,已解析,manual_review,24体系与158输出已分层,calculations/g4mp2/butanoneoxime_cap.out,01_原始数据/外部数据/新增开放数据/Zenodo_TPU回收封端剂DFT与机器学习/Gaussian解析清单.tsv,computed_gold_verified,同一化合物的多计算层级/构象共享泄漏组，输出文件不是独立化学样本。
manifest_f98a03d1985184640367,v0.2,record_resolved,run,source_zenodo_17883052,scope_zenodo_17883052_dataset,family_tpu_deblocking_dft_ml,Zenodo_TPU回收封端剂DFT与机器学习,TPU回收封端剂键能描述符DFT与机器学习支持数据,G4MP2_composite_thermochemistry,混合,迁移,calculations/g4mp2/acetoneoxime_cap.out,acetoneoxime,,calculations/g4mp2/acetoneoxime_cap.out,,,family_tpu_deblocking_dft_ml|acetoneoxime,explicit_record_group,隔离,0.0,False,False,0,1,0,0,0,1,已解析,manual_review,24体系与158输出已分层,calculations/g4mp2/acetoneoxime_cap.out,01_原始数据/外部数据/新增开放数据/Zenodo_TPU回收封端剂DFT与机器学习/Gaussian解析清单.tsv,computed_gold_verified,同一化合物的多计算层级/构象共享泄漏组，输出文件不是独立化学样本。
manifest_244affb239ca43d681be,v0.2,record_resolved,run,source_zenodo_17883052,scope_zenodo_17883052_dataset,family_tpu_deblocking_dft_ml,Zenodo_TPU回收封端剂DFT与机器学习,TPU回收封端剂键能描述符DFT与机器学习支持数据,G4MP2_composite_thermochemistry,混合,迁移,calculations/g4mp2/butanol_cap.out,butanol,,calculations/g4mp2/butanol_cap.out,,,family_tpu_deblocking_dft_ml|butanol,explicit_record_group,隔离,0.0,False,False,0,1,0,0,0,1,已解析,manual_review,24体系与158输出已分层,calculations/g4mp2/butanol_cap.out,01_原始数据/外部数据/新增开放数据/Zenodo_TPU回收封端剂DFT与机器学习/Gaussian解析清单.tsv,computed_gold_verified,同一化合物的多计算层级/构象共享泄漏组，输出文件不是独立化学样本。
manifest_47554f7e53d164905c6a,v0.2,record_resolved,run,source_zenodo_17883052,scope_zenodo_17883052_dataset,family_tpu_deblocking_dft_ml,Zenodo_TPU回收封端剂DFT与机器学习,TPU回收封端剂键能描述符DFT与机器学习支持数据,G4MP2_composite_thermochemistry,混合,迁移,calculations/g4mp2/naphthylEthanol_cap_anion.out,naphthylEthanol,,calculations/g4mp2/naphthylEthanol_cap_anion.out,,,family_tpu_deblocking_dft_ml|naphthylEthanol,explicit_record_group,隔离,0.0,False,False,0,1,0,0,0,1,已解析,manual_review,24体系与158输出已分层,calculations/g4mp2/naphthylEthanol_cap_anion.out,01_原始数据/外部数据/新增开放数据/Zenodo_TPU回收封端剂DFT与机器学习/Gaussian解析清单.tsv,computed_gold_verified,同一化合物的多计算层级/构象共享泄漏组，输出文件不是独立化学样本。
manifest_53998afd2a7cf30522f5,v0.2,record_resolved,run,source_zenodo_17883052,scope_zenodo_17883052_dataset,family_tpu_deblocking_dft_ml,Zenodo_TPU回收封端剂DFT与机器学习,TPU回收封端剂键能描述符DFT与机器学习支持数据,G4MP2_composite_thermochemistry,混合,迁移,calculations/g4mp2/3methylpyrazole_cap.out,3methylpyrazole,,calculations/g4mp2/3methylpyrazole_cap.out,,,family_tpu_deblocking_dft_ml|3methylpyrazole,explicit_record_group,隔离,0.0,False,False,0,1,0,0,0,1,已解析,manual_review,24体系与158输出已分层,calculations/g4mp2/3methylpyrazole_cap.out,01_原始数据/外部数据/新增开放数据/Zenodo_TPU回收封端剂DFT与机器学习/Gaussian解析清单.tsv,computed_gold_verified,同一化合物的多计算层级/构象共享泄漏组，输出文件不是独立化学样本。
manifest_5ead395c5b4e2a0229c1,v0.2,record_resolved,run,source_zenodo_17883052,scope_zenodo_17883052_dataset,family_tpu_deblocking_dft_ml,Zenodo_TPU回收封端剂DFT与机器学习,TPU回收封端剂键能描述符DFT与机器学习支持数据,G4MP2_composite_thermochemistry,混合,迁移,calculations/g4mp2/butanol_cap_anion.out,butanol,,calculations/g4mp2/butanol_cap_anion.out,,,family_tpu_deblocking_dft_ml|butanol,explicit_record_group,隔离,0.0,False,False,0,1,0,0,0,1,已解析,manual_review,24体系与158输出已分层,calculations/g4mp2/butanol_cap_anion.out,01_原始数据/外部数据/新增开放数据/Zenodo_TPU回收封端剂DFT与机器学习/Gaussian解析清单.tsv,computed_gold_verified,同一化合物的多计算层级/构象共享泄漏组，输出文件不是独立化学样本。
manifest_9b3432a931fc516b3d7e,v0.2,record_resolved,run,source_zenodo_17883052,scope_zenodo_17883052_dataset,family_tpu_deblocking_dft_ml,Zenodo_TPU回收封端剂DFT与机器学习,TPU回收封端剂键能描述符DFT与机器学习支持数据,G4MP2_composite_thermochemistry,混合,迁移,calculations/g4mp2/hydroxymethylpentanone.out,hydroxymethylpentanone,,calculations/g4mp2/hydroxymethylpentanone.out,,,family_tpu_deblocking_dft_ml|hydroxymethylpentanone,explicit_record_group,隔离,0.0,False,False,0,1,0,0,0,1,已解析,manual_review,24体系与158输出已分层,calculations/g4mp2/hydroxymethylpentanone.out,01_原始数据/外部数据/新增开放数据/Zenodo_TPU回收封端剂DFT与机器学习/Gaussian解析清单.tsv,computed_gold_verified,同一化合物的多计算层级/构象共享泄漏组，输出文件不是独立化学样本。
manifest_a95570e8bbda11f785bd,v0.2,record_resolved,run,source_zenodo_17883052,scope_zenodo_17883052_dataset,family_tpu_deblocking_dft_ml,Zenodo_TPU回收封端剂DFT与机器学习,TPU回收封端剂键能描述符DFT与机器学习支持数据,G4MP2_composite_thermochemistry,混合,迁移,calculations/g4mp2/benzylalcohol_cap.out,benzylalcohol,,calculations/g4mp2/benzylalcohol_cap.out,,,family_tpu_deblocking_dft_ml|benzylalcohol,explicit_record_group,隔离,0.0,False,False,0,1,0,0,0,1,已解析,manual_review,24体系与158输出已分层,calculations/g4mp2/benzylalcohol_cap.out,01_原始数据/外部数据/新增开放数据/Zenodo_TPU回收封端剂DFT与机器学习/Gaussian解析清单.tsv,computed_gold_verified,同一化合物的多计算层级/构象共享泄漏组，输出文件不是独立化学样本。
manifest_434f2a93f3652b974937,v0.2,record_resolved,run,source_zenodo_17883052,scope_zenodo_17883052_dataset,family_tpu_deblocking_dft_ml,Zenodo_TPU回收封端剂DFT与机器学习,TPU回收封端剂键能描述符DFT与机器学习支持数据,G4MP2_composite_thermochemistry,混合,迁移,calculations/g4mp2/ethanol_cap.out,ethanol,,calculations/g4mp2/ethanol_cap.out,,,family_tpu_deblocking_dft_ml|ethanol,explicit_record_group,隔离,0.0,False,False,0,1,0,0,0,1,已解析,manual_review,24体系与158输出已分层,calculations/g4mp2/ethanol_cap.out,01_原始数据/外部数据/新增开放数据/Zenodo_TPU回收封端剂DFT与机器学习/Gaussian解析清单.tsv,computed_gold_verified,同一化合物的多计算层级/构象共享泄漏组，输出文件不是独立化学样本。
manifest_9fe1baff4fb016820e88,v0.2,record_resolved,run,source_zenodo_17883052,scope_zenodo_17883052_dataset,family_tpu_deblocking_dft_ml,Zenodo_TPU回收封端剂DFT与机器学习,TPU回收封端剂键能描述符DFT与机器学习支持数据,G4MP2_composite_thermochemistry,混合,迁移,calculations/g4mp2/acetophenoneoxime_cap_anion.out,acetophenoneoxime,,calculations/g4mp2/acetophenoneoxime_cap_anion.out,,,family_tpu_deblocking_dft_ml|acetophenoneoxime,explicit_record_group,隔离,0.0,False,False,0,1,0,0,0,1,已解析,manual_review,24体系与158输出已分层,calculations/g4mp2/acetophenoneoxime_cap_anion.out,01_原始数据/外部数据/新增开放数据/Zenodo_TPU回收封端剂DFT与机器学习/Gaussian解析清单.tsv,computed_gold_verified,同一化合物的多计算层级/构象共享泄漏组，输出文件不是独立化学样本。
manifest_7bc53eccf5e2ee54b3d6,v0.2,record_resolved,run,source_zenodo_17883052,scope_zenodo_17883052_dataset,family_tpu_deblocking_dft_ml,Zenodo_TPU回收封端剂DFT与机器学习,TPU回收封端剂键能描述符DFT与机器学习支持数据,G4MP2_composite_thermochemistry,混合,迁移,calculations/g4mp2/acetophenoneoxime_cap.out,acetophenoneoxime,,calculations/g4mp2/acetophenoneoxime_cap.out,,,family_tpu_deblocking_dft_ml|acetophenoneoxime,explicit_record_group,隔离,0.0,False,False,0,1,0,0,0,1,已解析,manual_review,24体系与158输出已分层,calculations/g4mp2/acetophenoneoxime_cap.out,01_原始数据/外部数据/新增开放数据/Zenodo_TPU回收封端剂DFT与机器学习/Gaussian解析清单.tsv,computed_gold_verified,同一化合物的多计算层级/构象共享泄漏组，输出文件不是独立化学样本。
manifest_e55d3d7a1d2f510e782e,v0.2,record_resolved,run,source_zenodo_17883052,scope_zenodo_17883052_dataset,family_tpu_deblocking_dft_ml,Zenodo_TPU回收封端剂DFT与机器学习,TPU回收封端剂键能描述符DFT与机器学习支持数据,G4MP2_composite_thermochemistry,混合,迁移,calculations/g4mp2/acetoneoxime_cap_anion.out,acetoneoxime,,calculations/g4mp2/acetoneoxime_cap_anion.out,,,family_tpu_deblocking_dft_ml|acetoneoxime,explicit_record_group,隔离,0.0,False,False,0,1,0,0,0,1,已解析,manual_review,24体系与158输出已分层,calculations/g4mp2/acetoneoxime_cap_anion.out,01_原始数据/外部数据/新增开放数据/Zenodo_TPU回收封端剂DFT与机器学习/Gaussian解析清单.tsv,computed_gold_verified,同一化合物的多计算层级/构象共享泄漏组，输出文件不是独立化学样本。
manifest_7f0cff00766e43066df9,v0.2,record_resolved,run,source_zenodo_17883052,scope_zenodo_17883052_dataset,family_tpu_deblocking_dft_ml,Zenodo_TPU回收封端剂DFT与机器学习,TPU回收封端剂键能描述符DFT与机器学习支持数据,G4MP2_composite_thermochemistry,混合,迁移,calculations/g4mp2/decanol_cap_anion.out,decanol,,calculations/g4mp2/decanol_cap_anion.out,,,family_tpu_deblocking_dft_ml|decanol,explicit_record_group,隔离,0.0,False,False,0,1,0,0,0,1,已解析,manual_review,24体系与158输出已分层,calculations/g4mp2/decanol_cap_anion.out,01_原始数据/外部数据/新增开放数据/Zenodo_TPU回收封端剂DFT与机器学习/Gaussian解析清单.tsv,computed_gold_verified,同一化合物的多计算层级/构象共享泄漏组，输出文件不是独立化学样本。
manifest_199ddb13f76723939bf6,v0.2,record_resolved,run,source_zenodo_17883052,scope_zenodo_17883052_dataset,family_tpu_deblocking_dft_ml,Zenodo_TPU回收封端剂DFT与机器学习,TPU回收封端剂键能描述符DFT与机器学习支持数据,G4MP2_composite_thermochemistry,混合,迁移,calculations/g4mp2/benzylalcohol_cap_anion.out,benzylalcohol,,calculations/g4mp2/benzylalcohol_cap_anion.out,,,family_tpu_deblocking_dft_ml|benzylalcohol,explicit_record_group,隔离,0.0,False,False,0,1,0,0,0,1,已解析,manual_review,24体系与158输出已分层,calculations/g4mp2/benzylalcohol_cap_anion.out,01_原始数据/外部数据/新增开放数据/Zenodo_TPU回收封端剂DFT与机器学习/Gaussian解析清单.tsv,computed_gold_verified,同一化合物的多计算层级/构象共享泄漏组，输出文件不是独立化学样本。
manifest_d79723b87900fe356853,v0.2,record_resolved,run,source_zenodo_17883052,scope_zenodo_17883052_dataset,family_tpu_deblocking_dft_ml,Zenodo_TPU回收封端剂DFT与机器学习,TPU回收封端剂键能描述符DFT与机器学习支持数据,G4MP2_composite_thermochemistry,混合,迁移,calculations/g4mp2/phenol_cap.out,phenol,,calculations/g4mp2/phenol_cap.out,,,family_tpu_deblocking_dft_ml|phenol,explicit_record_group,隔离,0.0,False,False,0,1,0,0,0,1,已解析,manual_review,24体系与158输出已分层,calculations/g4mp2/phenol_cap.out,01_原始数据/外部数据/新增开放数据/Zenodo_TPU回收封端剂DFT与机器学习/Gaussian解析清单.tsv,computed_gold_verified,同一化合物的多计算层级/构象共享泄漏组，输出文件不是独立化学样本。
manifest_88caa09409472b7ddf64,v0.2,record_resolved,run,source_zenodo_17883052,scope_zenodo_17883052_dataset,family_tpu_deblocking_dft_ml,Zenodo_TPU回收封端剂DFT与机器学习,TPU回收封端剂键能描述符DFT与机器学习支持数据,G4MP2_composite_thermochemistry,混合,迁移,calculations/g4mp2/cyclohexanol_equatorial_cap.out,cyclohexanol,,calculations/g4mp2/cyclohexanol_equatorial_cap.out,,,family_tpu_deblocking_dft_ml|cyclohexanol,explicit_record_group,隔离,0.0,False,False,0,1,0,0,0,1,已解析,manual_review,24体系与158输出已分层,calculations/g4mp2/cyclohexanol_equatorial_cap.out,01_原始数据/外部数据/新增开放数据/Zenodo_TPU回收封端剂DFT与机器学习/Gaussian解析清单.tsv,computed_gold_verified,同一化合物的多计算层级/构象共享泄漏组，输出文件不是独立化学样本。
manifest_920462befa0019202cf3,v0.2,record_resolved,run,source_zenodo_17883052,scope_zenodo_17883052_dataset,family_tpu_deblocking_dft_ml,Zenodo_TPU回收封端剂DFT与机器学习,TPU回收封端剂键能描述符DFT与机器学习支持数据,G4MP2_composite_thermochemistry,混合,迁移,calculations/g4mp2/butylamine_cap.out,butylamine,,calculations/g4mp2/butylamine_cap.out,,,family_tpu_deblocking_dft_ml|butylamine,explicit_record_group,隔离,0.0,False,False,0,1,0,0,0,1,已解析,manual_review,24体系与158输出已分层,calculations/g4mp2/butylamine_cap.out,01_原始数据/外部数据/新增开放数据/Zenodo_TPU回收封端剂DFT与机器学习/Gaussian解析清单.tsv,computed_gold_verified,同一化合物的多计算层级/构象共享泄漏组，输出文件不是独立化学样本。
manifest_c208c267c2fd7e37be82,v0.2,record_resolved,run,source_zenodo_17883052,scope_zenodo_17883052_dataset,family_tpu_deblocking_dft_ml,Zenodo_TPU回收封端剂DFT与机器学习,TPU回收封端剂键能描述符DFT与机器学习支持数据,G4MP2_composite_thermochemistry,混合,迁移,calculations/g4mp2/hydroxymethylpentanone_cap.out,hydroxymethylpentanone,,calculations/g4mp2/hydroxymethylpentanone_cap.out,,,family_tpu_deblocking_dft_ml|hydroxymethylpentanone,explicit_record_group,隔离,0.0,False,False,0,1,0,0,0,1,已解析,manual_review,24体系与158输出已分层,calculations/g4mp2/hydroxymethylpentanone_cap.out,01_原始数据/外部数据/新增开放数据/Zenodo_TPU回收封端剂DFT与机器学习/Gaussian解析清单.tsv,computed_gold_verified,同一化合物的多计算层级/构象共享泄漏组，输出文件不是独立化学样本。
manifest_38e95fc3edb2214e4bee,v0.2,record_resolved,run,source_zenodo_17883052,scope_zenodo_17883052_dataset,family_tpu_deblocking_dft_ml,Zenodo_TPU回收封端剂DFT与机器学习,TPU回收封端剂键能描述符DFT与机器学习支持数据,B3LYP-D3/CBSB7__plus_HF/CBSB3_MinPop,混合,迁移,calculations/b3lyp_cbsb7/butanoneoxime.out,butanoneoxime,,calculations/b3lyp_cbsb7/butanoneoxime.out,,,family_tpu_deblocking_dft_ml|butanoneoxime,explicit_record_group,隔离,0.0,False,False,0,1,0,0,0,1,已解析,manual_review,24体系与158输出已分层,calculations/b3lyp_cbsb7/butanoneoxime.out,01_原始数据/外部数据/新增开放数据/Zenodo_TPU回收封端剂DFT与机器学习/Gaussian解析清单.tsv,computed_gold_verified,同一化合物的多计算层级/构象共享泄漏组，输出文件不是独立化学样本。
