xtb_task_index,xtb_task_slug,candidate_id,component_role,conformer_id,source_task_slug,crest_rank,canonical_smiles,run_status,warning_codes,failure_type,failure_message,archive_file,archive_sha256,method,xtb_version,xtb_version_full,total_energy_hartree,relative_energy_kcal_mol,boltzmann_proxy_weight_298K,homo_ev,lumo_ev,homo_lumo_gap_ev,reported_homo_lumo_gap_ev,dipole_x_au,dipole_y_au,dipole_z_au,dipole_magnitude_debye,partial_charge_sum_e,gfn2_d4_alpha0_au,reactive_site_kind,reactive_site_count,reactive_site_distance_a,probe_radius_a,sphere_point_count,site_1_atom_index,site_1_charge_e,site_1_atomic_alpha0_au,site_1_incident_wbo_count,site_1_incident_wbo_sum,site_1_incident_wbo_mean,site_1_sasa_a2,site_1_relative_sasa,site_1_nonbonded_net_gap_a,site_2_atom_index,site_2_charge_e,site_2_atomic_alpha0_au,site_2_incident_wbo_count,site_2_incident_wbo_sum,site_2_incident_wbo_mean,site_2_sasa_a2,site_2_relative_sasa,site_2_nonbonded_net_gap_a,site_charge_e_mean,site_charge_e_min,site_charge_e_max,site_charge_e_abs_difference,site_atomic_alpha0_au_mean,site_atomic_alpha0_au_min,site_atomic_alpha0_au_max,site_atomic_alpha0_au_abs_difference,site_incident_wbo_sum_mean,site_incident_wbo_sum_min,site_incident_wbo_sum_max,site_incident_wbo_sum_abs_difference,site_sasa_a2_mean,site_sasa_a2_min,site_sasa_a2_max,site_sasa_a2_abs_difference,site_relative_sasa_mean,site_relative_sasa_min,site_relative_sasa_max,site_relative_sasa_abs_difference,site_nonbonded_net_gap_a_mean,site_nonbonded_net_gap_a_min,site_nonbonded_net_gap_a_max,site_nonbonded_net_gap_a_abs_difference,xtbout_json_sha256,stdout_sha256,wbo_sha256
11,0000_000012_cf_987817d52c0f88077493,commercial_bdo_14,chain_extender,cf_987817d52c0f88077493,reality_commercial_bdo_14,12,OCCCCO,success,,,,结果包/98/0000_000012_cf_987817d52c0f88077493.tar.gz,d9dcac411a7ab1dd18f9adaf46229ebecf6c21ad1f63aa25418dc88f2302123a,GFN2-xTB,6.7.1,6.7.1 (edcfbbe),-21.78034302,,,-10.69105883,0.76110424,11.45216307,11.45216306,-1.22700397,0.43492328,0.71995957,3.781173986108505,-1.000000000861423e-08,61.185298,hydroxyl_oxygen,2,2.8809650390057624,1.4,960,0,-0.45185398,6.315,2,1.886464681292319,0.9432323406461595,32.81343261192082,0.30625,-0.2658738080984462,5,-0.44611432,6.298,2,1.889460922010645,0.9447304610053225,12.946796540757871,0.12083333333333333,-0.6625372963801694,-0.44898415,-0.45185398,-0.44611432,0.00573965999999998,6.3065,6.298,6.315,0.017000000000000348,1.887962801651482,1.886464681292319,1.889460922010645,0.0029962407183261597,22.880114576339345,12.946796540757871,32.81343261192082,19.866636071162944,0.21354166666666669,0.12083333333333333,0.30625,0.18541666666666667,-0.4642055522393078,-0.6625372963801694,-0.2658738080984462,0.39666348828172326,09051f5e551ab9fc7f5d348b9d6ab09e68fcf84699e3cbe1af0b65cb1f281028,9974f78ea840964624e0b1829da9c9692ae72d542e58549e9493ca1c75483ab7,5c00986c6077829a8d18152b9fdf10f9c30fac03baf97a3151cf753cbc774d39
12,0000_000013_cf_00aadb104e590491c193,commercial_bdo_14,chain_extender,cf_00aadb104e590491c193,reality_commercial_bdo_14,13,OCCCCO,success,,,,结果包/00/0000_000013_cf_00aadb104e590491c193.tar.gz,597d4f0b576ec90c68109ca89fc951fc027f47f6777b67a850abf55fbdbe900c,GFN2-xTB,6.7.1,6.7.1 (edcfbbe),-21.78021583,,,-11.18208252,0.58994643,11.77202895,11.77202895,0.00010986,-1.909e-05,0.00058902,0.0015237299999189481,1.734723475976807e-17,61.04132,hydroxyl_oxygen,2,6.187691354004789,1.4,960,0,-0.43941866,6.278,2,1.904305757703812,0.952152878851906,33.48309450196001,0.3125,-0.05189787313063676,5,-0.43941375,6.278,2,1.904308260483644,0.952154130241822,33.48309450196001,0.3125,-0.0515341066507331,-0.439416205,-0.43941866,-0.43941375,4.910000000024617e-06,6.278,6.278,6.278,0.0,1.9043070090937282,1.904305757703812,1.904308260483644,2.502779832047608e-06,33.48309450196001,33.48309450196001,33.48309450196001,0.0,0.3125,0.3125,0.3125,0.0,-0.05171598989068493,-0.05189787313063676,-0.0515341066507331,0.00036376647990365996,143d4c25a2aff3a3ac4d1f10f3139dab0a883622acadd122cf0a61a757e419ba,f897e2a70307de6494379988c46f0fe4b1f5860e0558ac161e27f6d62afa2884,5d6836cc1c04df0162b150346492c8cab013bdd145bdff5df6727dd1637282d4
13,0000_000014_cf_a4f14fac14930594219c,commercial_bdo_14,chain_extender,cf_a4f14fac14930594219c,reality_commercial_bdo_14,14,OCCCCO,success,,,,结果包/a4/0000_000014_cf_a4f14fac14930594219c.tar.gz,fd6bc844e1fcb459878eab0a743e5b8530711c5b72be899804e29287e5344528,GFN2-xTB,6.7.1,6.7.1 (edcfbbe),-21.78006167,,,-10.92504756,1.17506894,12.100116499999999,12.10011651,0.61041329,0.68339173,-0.04576197,2.3319363603686925,-3.469446951953614e-17,60.999719,hydroxyl_oxygen,2,4.359914512269479,1.4,960,0,-0.44142914,6.284,2,1.902043177654452,0.951021588827226,23.884607411398147,0.22291666666666668,-0.33481002665791615,5,-0.44520941,6.295,2,1.90150438997407,0.950752194987035,33.25987387194695,0.3104166666666667,-0.08841740869100811,-0.443319275,-0.44520941,-0.44142914,0.00378027000000003,6.2895,6.284,6.295,0.01100000000000012,1.901773783814261,1.90150438997407,1.902043177654452,0.000538787680381958,28.57224064167255,23.884607411398147,33.25987387194695,9.375266460548804,0.26666666666666666,0.22291666666666668,0.3104166666666667,0.0875,-0.21161371767446213,-0.33481002665791615,-0.08841740869100811,0.24639261796690803,0c448ec9a603fbb2b880ecfa88c0402cb0c16a2bcf283bddd90851e639c58c64,7fb1b83975ac31d773155e68fe4683a438ead40ac7f17ecee8c3086fa50fa380,0e6f6692fa49375b556cc9bf0be28e4499bc720508b7edad4bc14faeb8c4cf39
14,0000_000015_cf_9eb627aaa26c0ae362c1,commercial_bdo_14,chain_extender,cf_9eb627aaa26c0ae362c1,reality_commercial_bdo_14,15,OCCCCO,success,,,,结果包/9e/0000_000015_cf_9eb627aaa26c0ae362c1.tar.gz,4e8b853f5b42692ab24595ed6a4319b90b34009eed0d9371160dbb94e118f3a1,GFN2-xTB,6.7.1,6.7.1 (edcfbbe),-21.78002269,,,-11.16638029,1.34208884,12.50846913,12.50846913,0.41738288,-0.83052142,-0.4543459,2.629699421003882,1.0000000038104528e-08,61.052598,hydroxyl_oxygen,2,5.290052099296703,1.4,960,0,-0.43952718,6.279,2,1.904870447622438,0.952435223811219,28.237409696652946,0.2635416666666667,-0.23952682411217974,5,-0.44219757,6.286,2,1.90177273367944,0.95088636683972,33.59470481696655,0.31354166666666666,-0.13271409628075692,-0.44086237500000003,-0.44219757,-0.43952718,0.002670389999999967,6.2825,6.279,6.286,0.006999999999999673,1.903321590650939,1.90177273367944,1.904870447622438,0.0030977139429979594,30.916057256809747,28.237409696652946,33.59470481696655,5.3572951203136014,0.2885416666666667,0.2635416666666667,0.31354166666666666,0.04999999999999999,-0.18612046019646833,-0.23952682411217974,-0.13271409628075692,0.10681272783142282,d54199e6a82bf59a514a19fc9993c219737255fc1f2bced554ee13f8cfef76e4,10728ca2bd254367c8db12bf0871e9012923059e14a9f18dbfb41b5b90edf2ff,dd6f39c9e63a295dd2be332acef4983e1d63675bf1b6a2e3c65a65ff1a413dd0
15,0000_000016_cf_2a19c69bbc9e02122aa1,commercial_bdo_14,chain_extender,cf_2a19c69bbc9e02122aa1,reality_commercial_bdo_14,16,OCCCCO,success,,,,结果包/2a/0000_000016_cf_2a19c69bbc9e02122aa1.tar.gz,3c0920943abe0731f95643277c9bf077b7b2478c7c9e13986cd66a504425974c,GFN2-xTB,6.7.1,6.7.1 (edcfbbe),-21.78000171,,,-11.17124524,0.58736386,11.7586091,11.7586091,-0.02201313,-1.0421181,-0.00613173,2.6494362343120743,0.0,61.046191,hydroxyl_oxygen,2,6.186772872795843,1.4,960,0,-0.43898946,6.277,2,1.904559175607824,0.952279587803912,33.59470481696655,0.31354166666666666,-0.05318557296866078,5,-0.43899466,6.277,2,1.904559182250846,0.952279591125423,33.70631513197308,0.3145833333333333,-0.05322500055397961,-0.43899206,-0.43899466,-0.43898946,5.199999999982996e-06,6.277,6.277,6.277,0.0,1.904559178929335,1.904559175607824,1.904559182250846,6.643022132379883e-09,33.65050997446981,33.59470481696655,33.70631513197308,0.11161031500652996,0.3140625,0.31354166666666666,0.3145833333333333,0.001041666666666663,-0.05320528676132019,-0.05322500055397961,-0.05318557296866078,3.942758531882973e-05,462ed688a59e620af47215e5211f0cd5234ceb841b9fcf99e4ccff35f5a4aee3,d05b7a72be17366ff199c616d4817073f7ba35f6ca58bd87a1fd6f0d1a2b660c,406ab11bf385f555fe90dbc40b2f1f6acecac5f6ad01a5afdccbb0584758d739
16,0000_000017_cf_66821f6ee6dc390f158b,commercial_bdo_14,chain_extender,cf_66821f6ee6dc390f158b,reality_commercial_bdo_14,17,OCCCCO,success,,,,结果包/66/0000_000017_cf_66821f6ee6dc390f158b.tar.gz,74ff40be671b3ee2ac399736224bf169e0f894b42c167beb86ca3a4bf4d49ca8,GFN2-xTB,6.7.1,6.7.1 (edcfbbe),-21.77991251,,,-11.06877369,1.10492946,12.17370315,12.17370315,0.76797925,0.49473556,-0.31699891,2.4578088614475155,9.999999953103078e-09,61.033739,hydroxyl_oxygen,2,4.8582770840083604,1.4,960,0,-0.43962715,6.279,2,1.904258399966714,0.952129199983357,28.014189066639883,0.26145833333333335,-0.2408524166658379,5,-0.44241274,6.287,2,1.902533054452574,0.951266527226287,33.148263556940414,0.309375,-0.07150252074361174,-0.441019945,-0.44241274,-0.43962715,0.0027855900000000045,6.2829999999999995,6.279,6.287,0.008000000000000007,1.903395727209644,1.902533054452574,1.904258399966714,0.001725345514139942,30.581226311790147,28.014189066639883,33.148263556940414,5.134074490300531,0.28541666666666665,0.26145833333333335,0.309375,0.04791666666666666,-0.15617746870472482,-0.2408524166658379,-0.07150252074361174,0.16934989592222616,c4cb5ad75d02c01431375bd6ccb9ae2e2ed8d8ec20807e04bfd21f6b548d1602,a812a33a7f590a686bd9c0168ba7cdd9f9282e7f6159f94053b1d4419ced1d3b,882347ceb1193ec4e92486d1a24e173ade7c3beadf4375029ff01e0bc3005b47
17,0000_000018_cf_580ffd1702b625ab781e,commercial_bdo_14,chain_extender,cf_580ffd1702b625ab781e,reality_commercial_bdo_14,18,OCCCCO,success,,,,结果包/58/0000_000018_cf_580ffd1702b625ab781e.tar.gz,0a14db3d2337aafd291fed976f862d2c1d8ec9f4b3cded2d223a8021b9a5dec6,GFN2-xTB,6.7.1,6.7.1 (edcfbbe),-21.77972462,,,-11.22170237,0.86694034,12.088642709999998,12.08864271,-0.21408154,0.43304262,-0.78580459,2.344539453349243,4.163336342344337e-17,61.051102,hydroxyl_oxygen,2,5.413750205710017,1.4,960,0,-0.44044022,6.281,2,1.902462217881448,0.951231108940724,34.041146076992675,0.3177083333333333,-0.1192111565656011,5,-0.43976073,6.279,2,1.904484102508679,0.9522420512543395,33.48309450196001,0.3125,-0.06234584916933783,-0.440100475,-0.44044022,-0.43976073,0.0006794900000000048,6.279999999999999,6.279,6.281,0.0019999999999997797,1.9034731601950634,1.902462217881448,1.904484102508679,0.002021884627230852,33.76212028947634,33.48309450196001,34.041146076992675,0.558051575032664,0.31510416666666663,0.3125,0.3177083333333333,0.005208333333333315,-0.09077850286746947,-0.1192111565656011,-0.06234584916933783,0.056865307396263276,625851f71c11aeb3c3bfa4c9eb6a9fb73407d397003a803c386c3a250d8e3d4f,bcb5935d760a01dcf6f7cd352458cf7c8cee78fae110c18adfe1eaea7710a832,b50ebbfad88b269f8a6974d02fbd62736008f1bbb80382004491f79087afd47d
18,0000_000019_cf_9dabc285bd24b8c660d2,commercial_bdo_14,chain_extender,cf_9dabc285bd24b8c660d2,reality_commercial_bdo_14,19,OCCCCO,success,,,,结果包/9d/0000_000019_cf_9dabc285bd24b8c660d2.tar.gz,39a9f6734448037c0f704aa0fc88ee6b2eaae994e2493ac1a347c7a4148652fd,GFN2-xTB,6.7.1,6.7.1 (edcfbbe),-21.77968389,,,-11.16329097,1.26579836,12.42908933,12.42908934,-0.24959682,0.40124456,-0.88961258,2.560367640786509,3.9898639947466563e-17,61.062588,hydroxyl_oxygen,2,4.785365271709024,1.4,960,0,-0.44174789,6.285,2,1.901938846060097,0.9509694230300485,33.48309450196001,0.3125,-0.13358730079040915,5,-0.43905835,6.277,2,1.905093557555245,0.9525467787776225,28.79546127168561,0.26875,-0.24161574904633842,-0.44040312,-0.44174789,-0.43905835,0.0026895399999999903,6.281000000000001,6.277,6.285,0.008000000000000007,1.903516201807671,1.901938846060097,1.905093557555245,0.0031547114951480104,31.13927788682281,28.79546127168561,33.48309450196001,4.6876332302744,0.290625,0.26875,0.3125,0.04375000000000001,-0.18760152491837379,-0.24161574904633842,-0.13358730079040915,0.10802844825592928,343af3cf4ecb275cd8ee5eb32a8aa63c0ab836da9f8466714b6d29b2c7771df5,131315c35614ce2ef8cdc160b9f7935d1dc6f52264b773108ac41aeaeef8cb30,0980eda8f5baec12d918be63f5d68cec2bc28e617c97c9d4a5444a7a02f1934a
19,0000_000020_cf_28871c62b32932088782,commercial_bdo_14,chain_extender,cf_28871c62b32932088782,reality_commercial_bdo_14,20,OCCCCO,success,,,,结果包/28/0000_000020_cf_28871c62b32932088782.tar.gz,9d83fa974c3eb9e52d77830c4c42ef4470714770beb65be19c7019510c82aa79,GFN2-xTB,6.7.1,6.7.1 (edcfbbe),-21.77959725,,,-11.24482081,1.17508238,12.41990319,12.41990318,0.01935776,0.7343334,0.00950462,1.8672936652172756,1.0408340855860843e-17,61.063827,hydroxyl_oxygen,2,4.911569523090788,1.4,960,0,-0.44093265,6.283,2,1.902902458646307,0.9514512293231535,33.70631513197308,0.3145833333333333,-0.1327782277219305,5,-0.44093491,6.283,2,1.9029020548976878,0.9514510274488439,33.37148418695348,0.31145833333333334,-0.13290388916822393,-0.44093378,-0.44093491,-0.44093265,2.260000000031681e-06,6.283,6.283,6.283,0.0,1.9029022567719975,1.9029020548976878,1.902902458646307,4.03748619204336e-07,33.53889965946328,33.37148418695348,33.70631513197308,0.334830945019597,0.3130208333333333,0.31145833333333334,0.3145833333333333,0.003124999999999989,-0.1328410584450772,-0.13290388916822393,-0.1327782277219305,0.00012566144629344578,82248e614c1005aa6f56ec78177abe3fd41ad26815b77897e8b961ad59c05dfc,4e6af3105daac202a551febdfc753f93f72b6cc3d59e5dce2104172d948e327a,61ae0dcf0f3cb9f5e54f7da13d80c50ab614a95b41351907e4c053486ceb6127
20,0000_000021_cf_5dfcebae619fd54a2349,commercial_bdo_14,chain_extender,cf_5dfcebae619fd54a2349,reality_commercial_bdo_14,21,OCCCCO,success,,,,结果包/5d/0000_000021_cf_5dfcebae619fd54a2349.tar.gz,480110c9a714a5746cb8b36195be6b822b219b06a3cd23593e80f25d5a67d5ab,GFN2-xTB,6.7.1,6.7.1 (edcfbbe),-21.77959447,,,-11.22153699,0.86432885,12.08586584,12.08586584,-0.0889618,-0.2425532,-0.0551954,0.6714867155393653,1.0000000025961464e-08,61.041639,hydroxyl_oxygen,2,5.42161993120101,1.4,960,0,-0.44052898,6.281,2,1.902857871765621,0.9514289358828105,33.148263556940414,0.309375,-0.14177338984998467,5,-0.4397847,6.279,2,1.904435021806916,0.952217510903458,33.48309450196001,0.3125,-0.04534390165346491,-0.44015684,-0.44052898,-0.4397847,0.0007442800000000416,6.279999999999999,6.279,6.281,0.0019999999999997797,1.9036464467862686,1.902857871765621,1.904435021806916,0.0015771500412948836,33.31567902945021,33.148263556940414,33.48309450196001,0.334830945019597,0.3109375,0.309375,0.3125,0.003124999999999989,-0.09355864575172479,-0.14177338984998467,-0.04534390165346491,0.09642948819651975,8d307406278e5b076199444233114ec801d27d75ecb28ab60e9803e28d4ac036,3b8d15750edae062bbdf1e3f3ebe306912487a8d8d913996de34463321c2cb49,596bec1732cb1940d0331705ab8e8f05fde933a928389b5cf363871b30524d44
21,0000_000022_cf_a73c53048120019d878c,commercial_bdo_14,chain_extender,cf_a73c53048120019d878c,reality_commercial_bdo_14,22,OCCCCO,success,,,,结果包/a7/0000_000022_cf_a73c53048120019d878c.tar.gz,b101071c60f0a71f7321433200201262d095010afcf6241f3c057860a06169fe,GFN2-xTB,6.7.1,6.7.1 (edcfbbe),-21.77954384,,,-11.04185122,1.19876782,12.24061904,12.24061904,-0.17704979,1.30403197,-0.70230647,3.791447104242872,-2.2551405187698492e-17,61.030455,hydroxyl_oxygen,2,4.3224779913610085,1.4,960,0,-0.44283874,6.288,2,1.903328560145938,0.951664280072969,33.929535761986145,0.31666666666666665,-0.03763068945031134,5,-0.44002593,6.28,2,1.9032853723799519,0.9516426861899759,23.661386781385072,0.22083333333333333,-0.3159526097694554,-0.441432335,-0.44283874,-0.44002593,0.002812809999999999,6.284000000000001,6.28,6.288,0.008000000000000007,1.903306966262945,1.9032853723799519,1.903328560145938,4.318776598610796e-05,28.79546127168561,23.661386781385072,33.929535761986145,10.268148980601072,0.26875,0.22083333333333333,0.31666666666666665,0.09583333333333333,-0.17679164960988336,-0.3159526097694554,-0.03763068945031134,0.27832192031914404,af130825d46dcb7a31d1d12d9db11c6ffc4172dcab6f2220a67659d53f9bf037,d4f03fd6406a9d0a6edaff183935dcbafbcbaa3326f797e9c6c45510dd99be05,0f7eff5b58f6d87c87e80a3646c694dc04f2a302df075433f579e5a17b794e88
22,0000_000023_cf_d18e8190b18c8c93a6d7,commercial_bdo_14,chain_extender,cf_d18e8190b18c8c93a6d7,reality_commercial_bdo_14,23,OCCCCO,success,,,,结果包/d1/0000_000023_cf_d18e8190b18c8c93a6d7.tar.gz,5bf65cdf4794e64e5f6bc80c9ad9f75d5e7184efd0045ed8660a1f1e03267482,GFN2-xTB,6.7.1,6.7.1 (edcfbbe),-21.77944829,,,-11.24682868,1.13304951,12.37987819,12.37987819,3.067e-05,-1.337e-05,-4.958e-05,0.00015202918218922403,3.469446951953614e-17,61.054837,hydroxyl_oxygen,2,5.371025151529483,1.4,960,0,-0.4407364,6.282,2,1.902561278522196,0.951280639261098,33.37148418695348,0.31145833333333334,-0.12951265803671608,5,-0.44073655,6.282,2,1.902558562943492,0.951279281471746,33.148263556940414,0.309375,-0.129480668140302,-0.440736475,-0.44073655,-0.4407364,1.5000000003206893e-07,6.282,6.282,6.282,0.0,1.9025599207328439,1.902558562943492,1.902561278522196,2.7155787039045975e-06,33.25987387194695,33.148263556940414,33.37148418695348,0.22322063001306702,0.3104166666666667,0.309375,0.31145833333333334,0.002083333333333326,-0.12949666308850905,-0.12951265803671608,-0.129480668140302,3.1989896414064134e-05,a90ae282744905f9e87798079db062d50d721d534a0555b4c449afd07d42583b,bfb6dbb749075701671be344424be18152d0f44c6605a2626460f4e462f191a6,8e1506fce116036f8b964680ba3548b868c5c9e6f9f6f1866eae55e293d91bd1
23,0000_000024_cf_7b0371becf600765fff0,commercial_bdo_14,chain_extender,cf_7b0371becf600765fff0,reality_commercial_bdo_14,24,OCCCCO,success,,,,结果包/7b/0000_000024_cf_7b0371becf600765fff0.tar.gz,efea9a9c7b6042502e60ea1cde6bc40b8e6bccb56c2cc259e3916e355effb680,GFN2-xTB,6.7.1,6.7.1 (edcfbbe),-21.77936461,,,-11.13541647,0.66719769,11.80261416,11.80261416,0.00229931,0.10082592,3.059e-05,0.25634052045610756,9.99999993922529e-09,61.015709,hydroxyl_oxygen,2,5.838439775615071,1.4,960,0,-0.44022274,6.281,2,1.903654735820111,0.9518273679100555,33.48309450196001,0.3125,-0.10873855343291727,5,-0.44021852,6.281,2,1.903656064503983,0.9518280322519915,33.37148418695348,0.31145833333333334,-0.10882425269283202,-0.44022063,-0.44022274,-0.44021852,4.219999999999224e-06,6.281,6.281,6.281,0.0,1.9036554001620472,1.903654735820111,1.903656064503983,1.3286838720372174e-06,33.427289344456746,33.37148418695348,33.48309450196001,0.11161031500652996,0.3119791666666667,0.31145833333333334,0.3125,0.001041666666666663,-0.10878140306287465,-0.10882425269283202,-0.10873855343291727,8.569925991475102e-05,b47afdab9fbc6ab799790da84a730f39e1f3fd0dea62ea22a5418eab5631403b,3ba30dd45cac12e98e8cea561051023c239769a5f6a9cc0079c7dc10da34cca8,92be4a38b8691a31f634d15ec55fc899b1bf5df57ab14086113f4d8e52f82f5e
24,0000_000025_cf_64008a0c89b8589e3a74,commercial_bdo_14,chain_extender,cf_64008a0c89b8589e3a74,reality_commercial_bdo_14,25,OCCCCO,success,,,,结果包/64/0000_000025_cf_64008a0c89b8589e3a74.tar.gz,13d3e297e7e692c4cd76f1624d690ba0b1c9bd7741d4d1e0826e14760d3b5648,GFN2-xTB,6.7.1,6.7.1 (edcfbbe),-21.77927992,,,-11.24395494,0.68424378,11.92819872,11.92819872,0.02895328,1.22830075,0.00382836,3.122910904926923,-2.0000000044984034e-08,61.008813,hydroxyl_oxygen,2,5.786146568019214,1.4,960,0,-0.43977291,6.279,2,1.9039480689126531,0.9519740344563266,33.48309450196001,0.3125,-0.04824559489807778,5,-0.43977404,6.279,2,1.9039475148172569,0.9519737574086284,33.48309450196001,0.3125,-0.04833726629727919,-0.43977347499999997,-0.43977404,-0.43977291,1.1299999999603294e-06,6.279,6.279,6.279,0.0,1.903947791864955,1.9039475148172569,1.9039480689126531,5.540953962324124e-07,33.48309450196001,33.48309450196001,33.48309450196001,0.0,0.3125,0.3125,0.3125,0.0,-0.048291430597678486,-0.04833726629727919,-0.04824559489807778,9.167139920140954e-05,86250de41f40e9b43a9b6e70ecf9c87ad511352c73745a7cfa4a3871891e2b77,dd4528fea7b44690b406fde7b5c21e0567c3f8492db588ef81e16dda40d84f9a,ba69ddbe2755e181991c10cfc591345f31972f6a9dfd9ab97e132b52bb2d6bb2
25,0000_000026_cf_8389f71e9442dc5ecd4a,commercial_bdo_14,chain_extender,cf_8389f71e9442dc5ecd4a,reality_commercial_bdo_14,26,OCCCCO,success,,,,结果包/83/0000_000026_cf_8389f71e9442dc5ecd4a.tar.gz,c729caf0638d9440f96b112088c679d4c2d8f0429b3a5f7b15500826ccc876a6,GFN2-xTB,6.7.1,6.7.1 (edcfbbe),-21.77914369,,,-11.13864732,1.10096049,12.23960781,12.23960782,-0.23375476,1.43924314,0.32285062,3.795886933552292,2.7755575615628914e-17,61.054243,hydroxyl_oxygen,2,4.86736149612034,1.4,960,0,-0.43994759,6.28,2,1.904150658305393,0.9520753291526965,33.59470481696655,0.31354166666666666,-0.039731925385496636,5,-0.43712545,6.271,2,1.905817058229454,0.952908529114727,28.34902001165948,0.26458333333333334,-0.22306850198977046,-0.43853652,-0.43994759,-0.43712545,0.002822139999999973,6.2755,6.271,6.28,0.009000000000000341,1.9049838582674234,1.904150658305393,1.905817058229454,0.001666399924060924,30.971862414313016,28.34902001165948,33.59470481696655,5.245684805307068,0.2890625,0.26458333333333334,0.31354166666666666,0.048958333333333326,-0.13140021368763355,-0.22306850198977046,-0.039731925385496636,0.18333657660427383,4cfa86ac46706eaec673b56a6eb20f6a30af47a91a170c61a97eaf2a2b028a9c,021cdfa69a73eda93dc31287b7cd66f602e39a4d154bb810b4400959b33ac64b,50a84939f155bf25ac336147691a10456a3ddeed0bd2a4fde6d3c9516c0c8c0c
26,0000_000027_cf_650898cc0d7658bcc2e9,commercial_bdo_14,chain_extender,cf_650898cc0d7658bcc2e9,reality_commercial_bdo_14,27,OCCCCO,success,,,,结果包/65/0000_000027_cf_650898cc0d7658bcc2e9.tar.gz,448497f4401e771d16ef944d3b9c5b8d49d652c0220be7aa89c996555fc1bf83,GFN2-xTB,6.7.1,6.7.1 (edcfbbe),-21.77913698,,,-11.17996749,0.90680854,12.08677603,12.08677602,0.57648797,0.81142903,0.07264249,2.53669864947945,-3.469446951953614e-17,61.042162,hydroxyl_oxygen,2,4.807539663499537,1.4,960,0,-0.44216517,6.286,2,1.9028203578227219,0.9514101789113609,33.25987387194695,0.3104166666666667,-0.043327285090501766,5,-0.44070173,6.282,2,1.901810326307619,0.9509051631538095,33.70631513197308,0.3145833333333333,-0.1666540796432885,-0.44143345,-0.44216517,-0.44070173,0.0014634399999999825,6.284,6.282,6.286,0.0039999999999995595,1.9023153420651704,1.901810326307619,1.9028203578227219,0.001010031515102927,33.48309450196001,33.25987387194695,33.70631513197308,0.44644126002612694,0.3125,0.3104166666666667,0.3145833333333333,0.004166666666666652,-0.10499068236689513,-0.1666540796432885,-0.043327285090501766,0.12332679455278672,0863c4109bdc1868a3c736e17b801358057921ee1d05bfdbb99ae7fce8c474cc,451c92cfb6f7767f99fb4e47aa8053e3a03c62bbf6eea7207f6f46bab352007c,c7c506ebbf6f69fe4c3994a28023cdd742abf63e14c56fd4386d8a525e7c1ac8
27,0000_000028_cf_19f11283cf0e58b193f6,commercial_bdo_14,chain_extender,cf_19f11283cf0e58b193f6,reality_commercial_bdo_14,28,OCCCCO,success,,,,结果包/19/0000_000028_cf_19f11283cf0e58b193f6.tar.gz,1d97fa1febcb537799183c0443af7ec5b4fa61cdb687c1961777494fdae7913b,GFN2-xTB,6.7.1,6.7.1 (edcfbbe),-21.77906278,,,-11.11434782,1.24250776,12.356855580000001,12.35685557,0.74106991,0.65415737,-0.49057989,2.804889098237799,-9.999999966980866e-09,61.037248,hydroxyl_oxygen,2,5.016133772297245,1.4,960,0,-0.43970338,6.279,2,1.904608021243838,0.952304010621919,28.572240641672543,0.26666666666666666,-0.22872067003386998,5,-0.44319523,6.289,2,1.899848366299643,0.9499241831498215,33.48309450196001,0.3125,-0.09869749045353671,-0.441449305,-0.44319523,-0.43970338,0.0034918500000000186,6.284,6.279,6.289,0.009999999999999787,1.9022281937717405,1.899848366299643,1.904608021243838,0.0047596549441950575,31.027667571816277,28.572240641672543,33.48309450196001,4.910853860287467,0.2895833333333333,0.26666666666666666,0.3125,0.04583333333333334,-0.16370908024370334,-0.22872067003386998,-0.09869749045353671,0.13002317958033327,103950f1c137be1192a5f4234d4ebe9fa387435879b4c33c8c85155ac7e36be0,f36d697ab73d2621a28fb237fec341fce542111ad524a2e9db5ed423deeceab3,585971680105e2b5c6866758fc0f011e4f33066c312b9a10e1638a57951542d1
