curve_id,source_id,source_family_id,formulation_id,sample_id,release_model_ready,leakage_group,development_split,point_count,endpoint_status,curve_type,evidence_scope,source_locator,citation_keys,energy_density_to_25pct_mj_m3,low_strain_modulus_status,max_observed_strain,max_observed_strain_unit,max_observed_stress_mpa,recorded_energy_density_mj_m3,secant_modulus_10pct_mpa,stress_at_100pct_mpa,stress_at_10pct_mpa,stress_at_25pct_mpa,stress_at_300pct_mpa,stress_at_50pct_mpa
mendeley-wg3znh66bv:HMDI-4:before:rep1:tensile,source_mendeley_wg3znh66bv_v1,family_iir_oh_barrier_pu_2026,HMDI-4,HMDI-4|before|rep1,True,hard_group_9ad33e49392e9da8,train,1,unsupported_axis_or_unit,unsupported,within_source_auxiliary,数据/原始/外部数据/新增开放数据/第十八批实验_IIR-OH聚氨酯/Low-Permeability and Calcification-resistant Polyu/Dataset 3. Barrier and aging data/hydrolytic aging mechanical retention raw data/HMDI-4-Before-1.txt,ledger-172-zhang-2026-iir-oh-barrier-pu-data;ledger-173-zhang-2026-iir-oh-barrier-pu-preprint,,,,,,,,,,,,
mendeley-wg3znh66bv:HMDI-4:before:rep2:tensile,source_mendeley_wg3znh66bv_v1,family_iir_oh_barrier_pu_2026,HMDI-4,HMDI-4|before|rep2,True,hard_group_9ad33e49392e9da8,train,1,unsupported_axis_or_unit,unsupported,within_source_auxiliary,数据/原始/外部数据/新增开放数据/第十八批实验_IIR-OH聚氨酯/Low-Permeability and Calcification-resistant Polyu/Dataset 3. Barrier and aging data/hydrolytic aging mechanical retention raw data/HMDI-4-Before-2.txt,ledger-172-zhang-2026-iir-oh-barrier-pu-data;ledger-173-zhang-2026-iir-oh-barrier-pu-preprint,,,,,,,,,,,,
mendeley-wg3znh66bv:HMDI-4:before:rep3:tensile,source_mendeley_wg3znh66bv_v1,family_iir_oh_barrier_pu_2026,HMDI-4,HMDI-4|before|rep3,True,hard_group_9ad33e49392e9da8,train,1,unsupported_axis_or_unit,unsupported,within_source_auxiliary,数据/原始/外部数据/新增开放数据/第十八批实验_IIR-OH聚氨酯/Low-Permeability and Calcification-resistant Polyu/Dataset 3. Barrier and aging data/hydrolytic aging mechanical retention raw data/HMDI-4-Before-3.txt,ledger-172-zhang-2026-iir-oh-barrier-pu-data;ledger-173-zhang-2026-iir-oh-barrier-pu-preprint,,,,,,,,,,,,
mendeley-wg3znh66bv:HMDI-6:baseline:rep1:tensile,source_mendeley_wg3znh66bv_v1,family_iir_oh_barrier_pu_2026,HMDI-6,HMDI-6|baseline|rep1,True,hard_group_9ad33e49392e9da8,train,1,unsupported_axis_or_unit,unsupported,within_source_auxiliary,数据/原始/外部数据/新增开放数据/第十八批实验_IIR-OH聚氨酯/Low-Permeability and Calcification-resistant Polyu/Dataset 2. Network and mechanical data/tensile raw data/HMDI/HMDI-6-1.txt,ledger-172-zhang-2026-iir-oh-barrier-pu-data;ledger-173-zhang-2026-iir-oh-barrier-pu-preprint,,,,,,,,,,,,
mendeley-wg3znh66bv:HMDI-6:baseline:rep2:tensile,source_mendeley_wg3znh66bv_v1,family_iir_oh_barrier_pu_2026,HMDI-6,HMDI-6|baseline|rep2,True,hard_group_9ad33e49392e9da8,train,1,unsupported_axis_or_unit,unsupported,within_source_auxiliary,数据/原始/外部数据/新增开放数据/第十八批实验_IIR-OH聚氨酯/Low-Permeability and Calcification-resistant Polyu/Dataset 2. Network and mechanical data/tensile raw data/HMDI/HMDI-6-2.txt,ledger-172-zhang-2026-iir-oh-barrier-pu-data;ledger-173-zhang-2026-iir-oh-barrier-pu-preprint,,,,,,,,,,,,
mendeley-wg3znh66bv:HMDI-6:baseline:rep3:tensile,source_mendeley_wg3znh66bv_v1,family_iir_oh_barrier_pu_2026,HMDI-6,HMDI-6|baseline|rep3,True,hard_group_9ad33e49392e9da8,train,1,unsupported_axis_or_unit,unsupported,within_source_auxiliary,数据/原始/外部数据/新增开放数据/第十八批实验_IIR-OH聚氨酯/Low-Permeability and Calcification-resistant Polyu/Dataset 2. Network and mechanical data/tensile raw data/HMDI/HMDI-6-3.txt,ledger-172-zhang-2026-iir-oh-barrier-pu-data;ledger-173-zhang-2026-iir-oh-barrier-pu-preprint,,,,,,,,,,,,
mendeley-wg3znh66bv:HMDI-8:baseline:rep1:tensile,source_mendeley_wg3znh66bv_v1,family_iir_oh_barrier_pu_2026,HMDI-8,HMDI-8|baseline|rep1,True,hard_group_9ad33e49392e9da8,train,1,unsupported_axis_or_unit,unsupported,within_source_auxiliary,数据/原始/外部数据/新增开放数据/第十八批实验_IIR-OH聚氨酯/Low-Permeability and Calcification-resistant Polyu/Dataset 2. Network and mechanical data/tensile raw data/HMDI/HMDI-8-1.txt,ledger-172-zhang-2026-iir-oh-barrier-pu-data;ledger-173-zhang-2026-iir-oh-barrier-pu-preprint,,,,,,,,,,,,
mendeley-wg3znh66bv:HMDI-8:baseline:rep2:tensile,source_mendeley_wg3znh66bv_v1,family_iir_oh_barrier_pu_2026,HMDI-8,HMDI-8|baseline|rep2,True,hard_group_9ad33e49392e9da8,train,1,unsupported_axis_or_unit,unsupported,within_source_auxiliary,数据/原始/外部数据/新增开放数据/第十八批实验_IIR-OH聚氨酯/Low-Permeability and Calcification-resistant Polyu/Dataset 2. Network and mechanical data/tensile raw data/HMDI/HMDI-8-2.txt,ledger-172-zhang-2026-iir-oh-barrier-pu-data;ledger-173-zhang-2026-iir-oh-barrier-pu-preprint,,,,,,,,,,,,
mendeley-wg3znh66bv:HMDI-8:baseline:rep3:tensile,source_mendeley_wg3znh66bv_v1,family_iir_oh_barrier_pu_2026,HMDI-8,HMDI-8|baseline|rep3,True,hard_group_9ad33e49392e9da8,train,1,unsupported_axis_or_unit,unsupported,within_source_auxiliary,数据/原始/外部数据/新增开放数据/第十八批实验_IIR-OH聚氨酯/Low-Permeability and Calcification-resistant Polyu/Dataset 2. Network and mechanical data/tensile raw data/HMDI/HMDI-8-3.txt,ledger-172-zhang-2026-iir-oh-barrier-pu-data;ledger-173-zhang-2026-iir-oh-barrier-pu-preprint,,,,,,,,,,,,
mendeley-wg3znh66bv:MDI-10:baseline:rep1:tensile,source_mendeley_wg3znh66bv_v1,family_iir_oh_barrier_pu_2026,MDI-10,MDI-10|baseline|rep1,True,hard_group_9ad33e49392e9da8,train,1,unsupported_axis_or_unit,unsupported,within_source_auxiliary,数据/原始/外部数据/新增开放数据/第十八批实验_IIR-OH聚氨酯/Low-Permeability and Calcification-resistant Polyu/Dataset 2. Network and mechanical data/tensile raw data/MDI/MDI-10-1.txt,ledger-172-zhang-2026-iir-oh-barrier-pu-data;ledger-173-zhang-2026-iir-oh-barrier-pu-preprint,,,,,,,,,,,,
mendeley-wg3znh66bv:MDI-10:baseline:rep2:tensile,source_mendeley_wg3znh66bv_v1,family_iir_oh_barrier_pu_2026,MDI-10,MDI-10|baseline|rep2,True,hard_group_9ad33e49392e9da8,train,1,unsupported_axis_or_unit,unsupported,within_source_auxiliary,数据/原始/外部数据/新增开放数据/第十八批实验_IIR-OH聚氨酯/Low-Permeability and Calcification-resistant Polyu/Dataset 2. Network and mechanical data/tensile raw data/MDI/MDI-10-2.txt,ledger-172-zhang-2026-iir-oh-barrier-pu-data;ledger-173-zhang-2026-iir-oh-barrier-pu-preprint,,,,,,,,,,,,
mendeley-wg3znh66bv:MDI-10:baseline:rep3:tensile,source_mendeley_wg3znh66bv_v1,family_iir_oh_barrier_pu_2026,MDI-10,MDI-10|baseline|rep3,True,hard_group_9ad33e49392e9da8,train,1,unsupported_axis_or_unit,unsupported,within_source_auxiliary,数据/原始/外部数据/新增开放数据/第十八批实验_IIR-OH聚氨酯/Low-Permeability and Calcification-resistant Polyu/Dataset 2. Network and mechanical data/tensile raw data/MDI/MDI-10-3.txt,ledger-172-zhang-2026-iir-oh-barrier-pu-data;ledger-173-zhang-2026-iir-oh-barrier-pu-preprint,,,,,,,,,,,,
mendeley-wg3znh66bv:MDI-2:baseline:rep1:tensile,source_mendeley_wg3znh66bv_v1,family_iir_oh_barrier_pu_2026,MDI-2,MDI-2|baseline|rep1,True,hard_group_9ad33e49392e9da8,train,1,unsupported_axis_or_unit,unsupported,within_source_auxiliary,数据/原始/外部数据/新增开放数据/第十八批实验_IIR-OH聚氨酯/Low-Permeability and Calcification-resistant Polyu/Dataset 2. Network and mechanical data/tensile raw data/MDI/MDI-2-1.txt,ledger-172-zhang-2026-iir-oh-barrier-pu-data;ledger-173-zhang-2026-iir-oh-barrier-pu-preprint,,,,,,,,,,,,
mendeley-wg3znh66bv:MDI-2:baseline:rep2:tensile,source_mendeley_wg3znh66bv_v1,family_iir_oh_barrier_pu_2026,MDI-2,MDI-2|baseline|rep2,True,hard_group_9ad33e49392e9da8,train,1,unsupported_axis_or_unit,unsupported,within_source_auxiliary,数据/原始/外部数据/新增开放数据/第十八批实验_IIR-OH聚氨酯/Low-Permeability and Calcification-resistant Polyu/Dataset 2. Network and mechanical data/tensile raw data/MDI/MDI-2-2.txt,ledger-172-zhang-2026-iir-oh-barrier-pu-data;ledger-173-zhang-2026-iir-oh-barrier-pu-preprint,,,,,,,,,,,,
mendeley-wg3znh66bv:MDI-2:baseline:rep3:tensile,source_mendeley_wg3znh66bv_v1,family_iir_oh_barrier_pu_2026,MDI-2,MDI-2|baseline|rep3,True,hard_group_9ad33e49392e9da8,train,1,unsupported_axis_or_unit,unsupported,within_source_auxiliary,数据/原始/外部数据/新增开放数据/第十八批实验_IIR-OH聚氨酯/Low-Permeability and Calcification-resistant Polyu/Dataset 2. Network and mechanical data/tensile raw data/MDI/MDI-2-3.txt,ledger-172-zhang-2026-iir-oh-barrier-pu-data;ledger-173-zhang-2026-iir-oh-barrier-pu-preprint,,,,,,,,,,,,
mendeley-wg3znh66bv:MDI-4:baseline:rep1:tensile,source_mendeley_wg3znh66bv_v1,family_iir_oh_barrier_pu_2026,MDI-4,MDI-4|baseline|rep1,True,hard_group_9ad33e49392e9da8,train,1,unsupported_axis_or_unit,unsupported,within_source_auxiliary,数据/原始/外部数据/新增开放数据/第十八批实验_IIR-OH聚氨酯/Low-Permeability and Calcification-resistant Polyu/Dataset 2. Network and mechanical data/tensile raw data/MDI/MDI-4-1.txt,ledger-172-zhang-2026-iir-oh-barrier-pu-data;ledger-173-zhang-2026-iir-oh-barrier-pu-preprint,,,,,,,,,,,,
mendeley-wg3znh66bv:MDI-4:baseline:rep2:tensile,source_mendeley_wg3znh66bv_v1,family_iir_oh_barrier_pu_2026,MDI-4,MDI-4|baseline|rep2,True,hard_group_9ad33e49392e9da8,train,1,unsupported_axis_or_unit,unsupported,within_source_auxiliary,数据/原始/外部数据/新增开放数据/第十八批实验_IIR-OH聚氨酯/Low-Permeability and Calcification-resistant Polyu/Dataset 2. Network and mechanical data/tensile raw data/MDI/MDI-4-2.txt,ledger-172-zhang-2026-iir-oh-barrier-pu-data;ledger-173-zhang-2026-iir-oh-barrier-pu-preprint,,,,,,,,,,,,
mendeley-wg3znh66bv:MDI-4:baseline:rep3:tensile,source_mendeley_wg3znh66bv_v1,family_iir_oh_barrier_pu_2026,MDI-4,MDI-4|baseline|rep3,True,hard_group_9ad33e49392e9da8,train,1,unsupported_axis_or_unit,unsupported,within_source_auxiliary,数据/原始/外部数据/新增开放数据/第十八批实验_IIR-OH聚氨酯/Low-Permeability and Calcification-resistant Polyu/Dataset 2. Network and mechanical data/tensile raw data/MDI/MDI-4-3.txt,ledger-172-zhang-2026-iir-oh-barrier-pu-data;ledger-173-zhang-2026-iir-oh-barrier-pu-preprint,,,,,,,,,,,,
mendeley-wg3znh66bv:MDI-6:baseline:rep1:tensile,source_mendeley_wg3znh66bv_v1,family_iir_oh_barrier_pu_2026,MDI-6,MDI-6|baseline|rep1,True,hard_group_9ad33e49392e9da8,train,1,unsupported_axis_or_unit,unsupported,within_source_auxiliary,数据/原始/外部数据/新增开放数据/第十八批实验_IIR-OH聚氨酯/Low-Permeability and Calcification-resistant Polyu/Dataset 2. Network and mechanical data/tensile raw data/MDI/MDI-6-1.txt,ledger-172-zhang-2026-iir-oh-barrier-pu-data;ledger-173-zhang-2026-iir-oh-barrier-pu-preprint,,,,,,,,,,,,
mendeley-wg3znh66bv:MDI-6:baseline:rep2:tensile,source_mendeley_wg3znh66bv_v1,family_iir_oh_barrier_pu_2026,MDI-6,MDI-6|baseline|rep2,True,hard_group_9ad33e49392e9da8,train,1,unsupported_axis_or_unit,unsupported,within_source_auxiliary,数据/原始/外部数据/新增开放数据/第十八批实验_IIR-OH聚氨酯/Low-Permeability and Calcification-resistant Polyu/Dataset 2. Network and mechanical data/tensile raw data/MDI/MDI-6-2.txt,ledger-172-zhang-2026-iir-oh-barrier-pu-data;ledger-173-zhang-2026-iir-oh-barrier-pu-preprint,,,,,,,,,,,,
mendeley-wg3znh66bv:MDI-6:baseline:rep3:tensile,source_mendeley_wg3znh66bv_v1,family_iir_oh_barrier_pu_2026,MDI-6,MDI-6|baseline|rep3,True,hard_group_9ad33e49392e9da8,train,1,unsupported_axis_or_unit,unsupported,within_source_auxiliary,数据/原始/外部数据/新增开放数据/第十八批实验_IIR-OH聚氨酯/Low-Permeability and Calcification-resistant Polyu/Dataset 2. Network and mechanical data/tensile raw data/MDI/MDI-6-3.txt,ledger-172-zhang-2026-iir-oh-barrier-pu-data;ledger-173-zhang-2026-iir-oh-barrier-pu-preprint,,,,,,,,,,,,
mendeley-wg3znh66bv:MDI-8:baseline:rep1:tensile,source_mendeley_wg3znh66bv_v1,family_iir_oh_barrier_pu_2026,MDI-8,MDI-8|baseline|rep1,True,hard_group_9ad33e49392e9da8,train,1,unsupported_axis_or_unit,unsupported,within_source_auxiliary,数据/原始/外部数据/新增开放数据/第十八批实验_IIR-OH聚氨酯/Low-Permeability and Calcification-resistant Polyu/Dataset 2. Network and mechanical data/tensile raw data/MDI/MDI-8-1.txt,ledger-172-zhang-2026-iir-oh-barrier-pu-data;ledger-173-zhang-2026-iir-oh-barrier-pu-preprint,,,,,,,,,,,,
mendeley-wg3znh66bv:MDI-8:baseline:rep2:tensile,source_mendeley_wg3znh66bv_v1,family_iir_oh_barrier_pu_2026,MDI-8,MDI-8|baseline|rep2,True,hard_group_9ad33e49392e9da8,train,1,unsupported_axis_or_unit,unsupported,within_source_auxiliary,数据/原始/外部数据/新增开放数据/第十八批实验_IIR-OH聚氨酯/Low-Permeability and Calcification-resistant Polyu/Dataset 2. Network and mechanical data/tensile raw data/MDI/MDI-8-2.txt,ledger-172-zhang-2026-iir-oh-barrier-pu-data;ledger-173-zhang-2026-iir-oh-barrier-pu-preprint,,,,,,,,,,,,
mendeley-wg3znh66bv:MDI-8:baseline:rep3:tensile,source_mendeley_wg3znh66bv_v1,family_iir_oh_barrier_pu_2026,MDI-8,MDI-8|baseline|rep3,True,hard_group_9ad33e49392e9da8,train,1,unsupported_axis_or_unit,unsupported,within_source_auxiliary,数据/原始/外部数据/新增开放数据/第十八批实验_IIR-OH聚氨酯/Low-Permeability and Calcification-resistant Polyu/Dataset 2. Network and mechanical data/tensile raw data/MDI/MDI-8-3.txt,ledger-172-zhang-2026-iir-oh-barrier-pu-data;ledger-173-zhang-2026-iir-oh-barrier-pu-preprint,,,,,,,,,,,,
nmr_13C_date_seed_oil,source_mendeley_xs78ch5jb7_v3,family_date_seed_oil_rigid_pu_pir_2025,,date_seed_oil,True,hard_group_9e3f22b84adf8013,validation,34,unsupported_axis_or_unit,unsupported,within_source_auxiliary,数据/原始/外部数据/新增开放数据/第十三批实验_日期籽油PU-PIR/Supplemental data 2.rar::Supplemental data 2/Supplemental data 2.xlsx#sheet=CNMR OF Date seed oil;row=6,ledger-165-taghvaei-nia-2024-date-seed-oil-pu-pir-data;ledger-166-taghvaei-nia-2025-date-seed-oil-pu-pir,,,,,,,,,,,,
nmr_13C_dso_polyol,source_mendeley_xs78ch5jb7_v3,family_date_seed_oil_rigid_pu_pir_2025,,dso_polyol,True,hard_group_9e3f22b84adf8013,validation,31,unsupported_axis_or_unit,unsupported,within_source_auxiliary,数据/原始/外部数据/新增开放数据/第十三批实验_日期籽油PU-PIR/Supplemental data 2.rar::Supplemental data 2/Supplemental data 2.xlsx#sheet=CNMR OF DSOpolyol;row=5,ledger-165-taghvaei-nia-2024-date-seed-oil-pu-pir-data;ledger-166-taghvaei-nia-2025-date-seed-oil-pu-pir,,,,,,,,,,,,
nmr_1H_date_seed_oil,source_mendeley_xs78ch5jb7_v3,family_date_seed_oil_rigid_pu_pir_2025,,date_seed_oil,True,hard_group_9e3f22b84adf8013,validation,25,unsupported_axis_or_unit,unsupported,within_source_auxiliary,数据/原始/外部数据/新增开放数据/第十三批实验_日期籽油PU-PIR/Supplemental data 2.rar::Supplemental data 2/Supplemental data 2.xlsx#sheet=HNMR OF Date seed oil;row=5,ledger-165-taghvaei-nia-2024-date-seed-oil-pu-pir-data;ledger-166-taghvaei-nia-2025-date-seed-oil-pu-pir,,,,,,,,,,,,
nmr_1H_dso_polyol,source_mendeley_xs78ch5jb7_v3,family_date_seed_oil_rigid_pu_pir_2025,,dso_polyol,True,hard_group_9e3f22b84adf8013,validation,19,unsupported_axis_or_unit,unsupported,within_source_auxiliary,数据/原始/外部数据/新增开放数据/第十三批实验_日期籽油PU-PIR/Supplemental data 2.rar::Supplemental data 2/Supplemental data 2.xlsx#sheet=HNMR OF DSOpolyol;row=5,ledger-165-taghvaei-nia-2024-date-seed-oil-pu-pir-data;ledger-166-taghvaei-nia-2025-date-seed-oil-pu-pir,,,,,,,,,,,,
pu_seat|system=hard_puf|curve=ifd,source_mendeley_pu_seat_raw_v2,family_moon_2020_pu_multilayer_seat,pu_seat_hard_puf,Hard,True,hard_group_8239b07fe0893b6d,train,653,unsupported_axis_or_unit,unsupported,within_source_auxiliary,数据/原始/外部数据/新增开放数据/第十四批实验_PU汽车座椅/hard only20180909003.dat|x_line=20|y_line=673|point_index=0,ledger-167-oh-2019-pu-seat-raw-data;ledger-169-moon-2020-pu-seat-comfort,,,,,,,,,,,,
pu_seat|system=hard_puf|curve=stress_relaxation,source_mendeley_pu_seat_raw_v2,family_moon_2020_pu_multilayer_seat,pu_seat_hard_puf,Hard,True,hard_group_8239b07fe0893b6d,train,7468,unsupported_axis_or_unit,unsupported,within_source_auxiliary,数据/原始/外部数据/新增开放数据/第十四批实验_PU汽车座椅/Hard55kgf20181112002.dat|x_line=20|y_line=7488|point_index=0,ledger-167-oh-2019-pu-seat-raw-data;ledger-169-moon-2020-pu-seat-comfort,,,,,,,,,,,,
pu_seat|system=memory_foam|curve=ifd,source_mendeley_pu_seat_raw_v2,family_moon_2020_pu_multilayer_seat,pu_seat_memory_foam,Memory foam,True,hard_group_03db47825626d862,train,654,unsupported_axis_or_unit,unsupported,within_source_auxiliary,数据/原始/外部数据/新增开放数据/第十四批实验_PU汽车座椅/memory foam20180913003.dat|x_line=20|y_line=674|point_index=0,ledger-167-oh-2019-pu-seat-raw-data;ledger-169-moon-2020-pu-seat-comfort,,,,,,,,,,,,
pu_seat|system=memory_foam|curve=stress_relaxation,source_mendeley_pu_seat_raw_v2,family_moon_2020_pu_multilayer_seat,pu_seat_memory_foam,Memory foam,True,hard_group_03db47825626d862,train,7469,unsupported_axis_or_unit,unsupported,within_source_auxiliary,数据/原始/外部数据/新增开放数据/第十四批实验_PU汽车座椅/Memory55kgf20181112001.dat|x_line=20|y_line=7489|point_index=0,ledger-167-oh-2019-pu-seat-raw-data;ledger-169-moon-2020-pu-seat-comfort,,,,,,,,,,,,
pu_seat|system=mid_puf|curve=ifd,source_mendeley_pu_seat_raw_v2,family_moon_2020_pu_multilayer_seat,pu_seat_mid_puf,Mid,True,hard_group_33426abe2194f2d5,test,649,unsupported_axis_or_unit,unsupported,within_source_auxiliary,数据/原始/外部数据/新增开放数据/第十四批实验_PU汽车座椅/mid only20180909006.dat|x_line=20|y_line=669|point_index=0,ledger-167-oh-2019-pu-seat-raw-data;ledger-169-moon-2020-pu-seat-comfort,,,,,,,,,,,,
pu_seat|system=mid_puf|curve=stress_relaxation,source_mendeley_pu_seat_raw_v2,family_moon_2020_pu_multilayer_seat,pu_seat_mid_puf,Mid,True,hard_group_33426abe2194f2d5,test,7492,unsupported_axis_or_unit,unsupported,within_source_auxiliary,数据/原始/外部数据/新增开放数据/第十四批实验_PU汽车座椅/Mid55kgf20181113001.dat|x_line=20|y_line=7512|point_index=0,ledger-167-oh-2019-pu-seat-raw-data;ledger-169-moon-2020-pu-seat-comfort,,,,,,,,,,,,
pu_seat|system=multilayer_type_a|curve=ifd,source_mendeley_pu_seat_raw_v2,family_moon_2020_pu_multilayer_seat,pu_seat_multilayer_type_a,Type A,True,hard_group_329af29b77181988,train,810,unsupported_axis_or_unit,unsupported,within_source_auxiliary,数据/原始/外部数据/新增开放数据/第十四批实验_PU汽车座椅/Type A20180909009.dat|x_line=20|y_line=830|point_index=0,ledger-167-oh-2019-pu-seat-raw-data;ledger-169-moon-2020-pu-seat-comfort,,,,,,,,,,,,
pu_seat|system=multilayer_type_a|curve=stress_relaxation,source_mendeley_pu_seat_raw_v2,family_moon_2020_pu_multilayer_seat,pu_seat_multilayer_type_a,Type A,True,hard_group_329af29b77181988,train,7484,unsupported_axis_or_unit,unsupported,within_source_auxiliary,数据/原始/外部数据/新增开放数据/第十四批实验_PU汽车座椅/TypeA55kgf20181113002.dat|x_line=20|y_line=7504|point_index=0,ledger-167-oh-2019-pu-seat-raw-data;ledger-169-moon-2020-pu-seat-comfort,,,,,,,,,,,,
pu_seat|system=multilayer_type_b|curve=ifd,source_mendeley_pu_seat_raw_v2,family_moon_2020_pu_multilayer_seat,pu_seat_multilayer_type_b,Type B,True,hard_group_5bf1aa793ff1d17b,train,794,unsupported_axis_or_unit,unsupported,within_source_auxiliary,数据/原始/外部数据/新增开放数据/第十四批实验_PU汽车座椅/Type B20180909003.dat|x_line=20|y_line=814|point_index=0,ledger-167-oh-2019-pu-seat-raw-data;ledger-169-moon-2020-pu-seat-comfort,,,,,,,,,,,,
pu_seat|system=multilayer_type_b|curve=stress_relaxation,source_mendeley_pu_seat_raw_v2,family_moon_2020_pu_multilayer_seat,pu_seat_multilayer_type_b,Type B,True,hard_group_5bf1aa793ff1d17b,train,7505,unsupported_axis_or_unit,unsupported,within_source_auxiliary,数据/原始/外部数据/新增开放数据/第十四批实验_PU汽车座椅/TypeB55kgf20181114001.dat|x_line=20|y_line=7525|point_index=0,ledger-167-oh-2019-pu-seat-raw-data;ledger-169-moon-2020-pu-seat-comfort,,,,,,,,,,,,
pu_seat|system=multilayer_type_c|curve=ifd,source_mendeley_pu_seat_raw_v2,family_moon_2020_pu_multilayer_seat,pu_seat_multilayer_type_c,Type C,True,hard_group_17c44804c6ef4e9e,train,766,unsupported_axis_or_unit,unsupported,within_source_auxiliary,数据/原始/外部数据/新增开放数据/第十四批实验_PU汽车座椅/Type C20180909006.dat|x_line=20|y_line=786|point_index=0,ledger-167-oh-2019-pu-seat-raw-data;ledger-169-moon-2020-pu-seat-comfort,,,,,,,,,,,,
pu_seat|system=multilayer_type_c|curve=stress_relaxation,source_mendeley_pu_seat_raw_v2,family_moon_2020_pu_multilayer_seat,pu_seat_multilayer_type_c,Type C,True,hard_group_17c44804c6ef4e9e,train,7466,unsupported_axis_or_unit,unsupported,within_source_auxiliary,数据/原始/外部数据/新增开放数据/第十四批实验_PU汽车座椅/TypeC55kgf20181114001.dat|x_line=20|y_line=7486|point_index=0,ledger-167-oh-2019-pu-seat-raw-data;ledger-169-moon-2020-pu-seat-comfort,,,,,,,,,,,,
pu_seat|system=multilayer_type_d|curve=ifd,source_mendeley_pu_seat_raw_v2,family_moon_2020_pu_multilayer_seat,pu_seat_multilayer_type_d,Type D,True,hard_group_13c98ecb16c7edcd,train,784,unsupported_axis_or_unit,unsupported,within_source_auxiliary,数据/原始/外部数据/新增开放数据/第十四批实验_PU汽车座椅/Type D20180909006.dat|x_line=20|y_line=804|point_index=0,ledger-167-oh-2019-pu-seat-raw-data;ledger-169-moon-2020-pu-seat-comfort,,,,,,,,,,,,
pu_seat|system=multilayer_type_d|curve=stress_relaxation,source_mendeley_pu_seat_raw_v2,family_moon_2020_pu_multilayer_seat,pu_seat_multilayer_type_d,Type D,True,hard_group_13c98ecb16c7edcd,train,7491,unsupported_axis_or_unit,unsupported,within_source_auxiliary,数据/原始/外部数据/新增开放数据/第十四批实验_PU汽车座椅/TypeD55kgf20181115001.dat|x_line=20|y_line=7511|point_index=0,ledger-167-oh-2019-pu-seat-raw-data;ledger-169-moon-2020-pu-seat-comfort,,,,,,,,,,,,
pu_seat|system=soft_puf|curve=ifd,source_mendeley_pu_seat_raw_v2,family_moon_2020_pu_multilayer_seat,pu_seat_soft_puf,Soft,True,hard_group_00099335cc5d93a7,train,652,unsupported_axis_or_unit,unsupported,within_source_auxiliary,数据/原始/外部数据/新增开放数据/第十四批实验_PU汽车座椅/soft only20180909003.dat|x_line=20|y_line=672|point_index=0,ledger-167-oh-2019-pu-seat-raw-data;ledger-169-moon-2020-pu-seat-comfort,,,,,,,,,,,,
pu_seat|system=soft_puf|curve=stress_relaxation,source_mendeley_pu_seat_raw_v2,family_moon_2020_pu_multilayer_seat,pu_seat_soft_puf,Soft,True,hard_group_00099335cc5d93a7,train,7522,unsupported_axis_or_unit,unsupported,within_source_auxiliary,数据/原始/外部数据/新增开放数据/第十四批实验_PU汽车座椅/Soft55kgf20181112001.dat|x_line=20|y_line=7542|point_index=0,ledger-167-oh-2019-pu-seat-raw-data;ledger-169-moon-2020-pu-seat-comfort,,,,,,,,,,,,
pu_seat|system=technogel|curve=ifd,source_mendeley_pu_seat_raw_v2,family_moon_2020_pu_multilayer_seat,pu_seat_technogel,Technogel,True,hard_group_ddda452b93a3203e,train,558,unsupported_axis_or_unit,unsupported,within_source_auxiliary,数据/原始/外部数据/新增开放数据/第十四批实验_PU汽车座椅/technogel20180918001.txt|x_line=20|y_line=578|point_index=0,ledger-167-oh-2019-pu-seat-raw-data;ledger-169-moon-2020-pu-seat-comfort,,,,,,,,,,,,
pu_seat|system=technogel|curve=stress_relaxation,source_mendeley_pu_seat_raw_v2,family_moon_2020_pu_multilayer_seat,pu_seat_technogel,Technogel,True,hard_group_ddda452b93a3203e,train,7379,unsupported_axis_or_unit,unsupported,within_source_auxiliary,数据/原始/外部数据/新增开放数据/第十四批实验_PU汽车座椅/Technogel55kgf20181115001.dat|x_line=20|y_line=7399|point_index=0,ledger-167-oh-2019-pu-seat-raw-data;ledger-169-moon-2020-pu-seat-comfort,,,,,,,,,,,,
tensile_s1,source_mendeley_xs78ch5jb7_v3,family_date_seed_oil_rigid_pu_pir_2025,S1,S1,False,hard_group_9e3f22b84adf8013,validation,1584,release_not_model_ready,unsupported,within_source_auxiliary,数据/原始/外部数据/新增开放数据/第十三批实验_日期籽油PU-PIR/Supplemental data 6.xlsx#sheet=Tensile stress-strain;cell=B2,ledger-165-taghvaei-nia-2024-date-seed-oil-pu-pir-data;ledger-166-taghvaei-nia-2025-date-seed-oil-pu-pir,,,,,,,,,,,,
tensile_s2,source_mendeley_xs78ch5jb7_v3,family_date_seed_oil_rigid_pu_pir_2025,S2,S2,False,hard_group_9e3f22b84adf8013,validation,1244,release_not_model_ready,unsupported,within_source_auxiliary,数据/原始/外部数据/新增开放数据/第十三批实验_日期籽油PU-PIR/Supplemental data 6.xlsx#sheet=Tensile stress-strain;cell=C2,ledger-165-taghvaei-nia-2024-date-seed-oil-pu-pir-data;ledger-166-taghvaei-nia-2025-date-seed-oil-pu-pir,,,,,,,,,,,,
